ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
3095686599956852697,2021-07-01,0.005558501425925786
3095686599956852697,2021-07-01,0.005606242759113902
1616952665234409442,2021-07-01,0.04314213303183
1616952665234409442,2021-07-01,0.044203111975710634
1088521227159442264,2021-07-01,0.003942322628008156
1088521227159442264,2021-07-01,0.005382289537632918
1088521227159442264,2021-07-01,0.004336812407625141
8529899700094903171,2021-07-01,0.03034099274427462
8529899700094903171,2021-07-01,0.022801449239142832
8529899700094903171,2021-07-01,0.029141213582010352
8529899700094903171,2021-07-01,0.03034099274427462
8529899700094903171,2021-07-01,0.03034099274427462
8529899700094903171,2021-07-01,0.03397431489528623
8529899700094903171,2021-07-01,0.020760720223141713
499242942549937267,2021-07-01,0.13569172955510045
499242942549937267,2021-07-01,0.19431381572901843
499242942549937267,2021-07-01,0.08973305624777782
499242942549937267,2021-07-01,0.06511060135215799
499242942549937267,2021-07-01,0.06511060135215799
499242942549937267,2021-07-01,0.10765367745006141
499242942549937267,2021-07-01,0.061474323149416296
499242942549937267,2021-07-01,0.12789011385459284
499242942549937267,2021-07-01,0.1197441305509975
5897410907783139228,2021-07-01,0.010993301450469386
5897410907783139228,2021-07-01,0.009269371432901208
5897410907783139228,2021-07-01,0.008233756972884329
5897410907783139228,2021-07-01,0.00766281535903169
2083323809219952960,2021-07-01,0.013454313501383559
2083323809219952960,2021-07-01,0.01301310000731325
2083323809219952960,2021-07-01,0.02283703808350187
2083323809219952960,2021-07-01,0.014147204571119351
2083323809219952960,2021-07-01,0.014247424348951725
2083323809219952960,2021-07-01,0.01301310000731325
2083323809219952960,2021-07-01,0.014980540046603165
2083323809219952960,2021-07-01,0.02339837378291462
2083323809219952960,2021-07-01,0.02339837378291462
2083323809219952960,2021-07-01,0.02339837378291462
1953058402621337677,2021-07-01,0.017709721874404533
1953058402621337677,2021-07-01,0.011846669307102974
1953058402621337677,2021-07-01,0.02074111657153984
1953058402621337677,2021-07-01,0.05190259318966536
3408536439470975134,2021-07-01,0.001234914472405258
3408536439470975134,2021-07-01,0.001250691253470845
3408536439470975134,2021-07-01,0.001250691253470845
3408536439470975134,2021-07-01,0.0008547715433304794
5687511145009775604,2021-07-01,0.04391462850255081
5687511145009775604,2021-07-01,0.5984433549779669
7485107528960607346,2021-07-01,0.012524409973024309
7485107528960607346,2021-07-01,0.010188669970558608
531805620371082364,2021-07-01,0.010326014659589546
5761480994209806499,2021-07-01,0.005548148593894821
5761480994209806499,2021-07-01,0.005548148593894821
5761480994209806499,2021-07-01,0.009531358169624604
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.005548148593894821
5761480994209806499,2021-07-01,0.006616978915516658
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.007391595926645293
5761480994209806499,2021-07-01,0.0074698584285703
5761480994209806499,2021-07-01,0.004938052658170923
5761480994209806499,2021-07-01,0.0037637845617920335
5761480994209806499,2021-07-01,0.00517138245224549
5761480994209806499,2021-07-01,0.00517138245224549
4762256864594914240,2021-07-01,0.018423028028970813
8570963260597299378,2021-07-01,0.003024860661326569
5974858472822751652,2021-07-01,0.0030258387804824403
3421433989501830226,2021-07-01,0.8038677746710976
4327694790333781288,2021-07-01,0.002323662182270179
4327694790333781288,2021-07-01,0.0010271870104899422
8173830874846355280,2021-07-01,0.004642200984808512
8173830874846355280,2021-07-01,0.004642200984808512
8173830874846355280,2021-07-01,0.0050008450455914675
8173830874846355280,2021-07-01,0.007418656174875919
8173830874846355280,2021-07-01,0.007418656174875919
8173830874846355280,2021-07-01,0.007418656174875919
8173830874846355280,2021-07-01,0.004285425789109177
8173830874846355280,2021-07-01,0.008149218779938105
8173830874846355280,2021-07-01,0.005233456235605494
8173830874846355280,2021-07-01,0.007255995547113927
2347028805684088098,2021-07-01,0.002860975123273723
3632378524835692731,2021-07-01,0.00579679055335768
3632378524835692731,2021-07-01,0.008568195092254968
3632378524835692731,2021-07-01,0.006484869713167187
2033394215069562776,2021-07-01,0.0044329852042998994
2033394215069562776,2021-07-01,0.0044329852042998994
2033394215069562776,2021-07-01,0.0044329852042998994
2033394215069562776,2021-07-01,0.00588884111358662
3285246914299291124,2021-07-01,0.007840951339206854
3285246914299291124,2021-07-01,0.009598106796846494
3285246914299291124,2021-07-01,0.0068397656440480036
3285246914299291124,2021-07-01,0.00682562659593144
2929243640075785940,2021-07-01,0.010638463290744917
2929243640075785940,2021-07-01,0.008067336404518882
2929243640075785940,2021-07-01,0.0201139970675271
2929243640075785940,2021-07-01,0.01832896660296511
2929243640075785940,2021-07-01,0.009771226947870623
2407532237672094312,2021-07-01,0.02459578857668205
2407532237672094312,2021-07-01,0.030319345758353686
2407532237672094312,2021-07-01,0.01399250550705659
5635781225931111684,2021-07-01,0.009610021694844468
5635781225931111684,2021-07-01,0.01423297903411343
1235244772550233980,2021-07-01,0.009022104042596573
1235244772550233980,2021-07-01,0.003323206341326304
1235244772550233980,2021-07-01,0.010152841890210604
4365965554261111250,2021-07-01,0.029312105667116232
5162636608292907782,2021-07-01,0.029384416734765356
8248484932270772248,2021-07-01,0.011076970321519261
924957821424248698,2021-07-01,0.005224250491014905
924957821424248698,2021-07-01,0.007499770666372257
924957821424248698,2021-07-01,0.007892644622410986
6828316696355015040,2021-07-01,0.022287926010297384
8409181491723988567,2021-07-01,0.0032974047854959585
8409181491723988567,2021-07-01,0.007582679075520971
8409181491723988567,2021-07-01,0.04511857362239982
8409181491723988567,2021-07-01,0.006415270064536829
4532469127306079736,2021-07-01,0.00503953681695098
7664272163315705419,2021-07-01,0.006446395484148792
7664272163315705419,2021-07-01,0.005516713893686961
9206030810342980458,2021-07-01,0.003120975164191624
9206030810342980458,2021-07-01,0.004300082683157337
9206030810342980458,2021-07-01,0.0027874065745548825
5810778736737569699,2021-07-01,0.0022847461082495277
5810778736737569699,2021-07-01,0.0033625671966425004
1366416810235233769,2021-07-01,0.004029783850001003
1366416810235233769,2021-07-01,0.006467585709374436
1366416810235233769,2021-07-01,0.004008787337501952
1366416810235233769,2021-07-01,0.07443466665353303
1366416810235233769,2021-07-01,0.006467585709374436
1366416810235233769,2021-07-01,0.0025831070795299506
8067924767167570288,2021-07-01,0.06408237528258073
7908414709866823255,2021-07-01,0.0129203451741813
7908414709866823255,2021-07-01,0.01200059088290484
7908414709866823255,2021-07-01,0.012906897028327804
7908414709866823255,2021-07-01,0.012906897028327804
8994944800097997361,2021-07-01,0.02486925052757516
8994944800097997361,2021-07-01,0.012407158457478354
6950439982480713649,2021-07-01,0.07509822167182958
6950439982480713649,2021-07-01,0.08293422995252094
8901696535927078963,2021-07-01,0.008306382230222766
8901696535927078963,2021-07-01,0.009602429104106153
8901696535927078963,2021-07-01,0.009602429104106153
8901696535927078963,2021-07-01,0.019811671115908272
8901696535927078963,2021-07-01,0.008969825918397864
8901696535927078963,2021-07-01,0.010555533330626069
8901696535927078963,2021-07-01,0.00703339215082625
6204723742351094322,2021-07-01,0.03915817368042519
3095408468798675621,2021-07-01,0.00343031053631506
3095408468798675621,2021-07-01,0.006566682851438662
7722287846688771887,2021-07-01,0.0036850338783403066
312543480920432545,2021-07-01,0.3009451114079318
312543480920432545,2021-07-01,0.0055981001408255265
312543480920432545,2021-07-01,0.004988720807105099
6394935036014530592,2021-07-01,0.013028869454847413
6394935036014530592,2021-07-01,0.009064470507224384
3281617395243454427,2021-07-01,0.04935301521067318
1115703227712697214,2021-07-01,0.024450751459899736
1115703227712697214,2021-07-01,0.02241734939449221
8185063234515056194,2021-07-01,0.003207683390550915
8185063234515056194,2021-07-01,0.0032775282903953333
8185063234515056194,2021-07-01,0.003344537393320598
8185063234515056194,2021-07-01,0.002968219263828231
8185063234515056194,2021-07-01,0.005622495185356259
7492389223353246125,2021-07-01,0.05547611785225724
7492389223353246125,2021-07-01,0.16270412199114004
7492389223353246125,2021-07-01,0.0886849012243089
6217788509719675691,2021-07-01,0.02785031592408854
6217788509719675691,2021-07-01,0.004637876670509304
8716163053080758848,2021-07-01,0.005624095884633821
8716163053080758848,2021-07-01,0.008021236483348479
8716163053080758848,2021-07-01,0.007210087360194977
8716163053080758848,2021-07-01,0.006832157612830142
8716163053080758848,2021-07-01,0.007210087360194977
8716163053080758848,2021-07-01,0.00990537905914769
324916756972236008,2021-07-01,0.01192786805102077
324916756972236008,2021-07-01,0.46751459832447456
324916756972236008,2021-07-01,0.009425807709400673
324916756972236008,2021-07-01,0.013242584475332476
324916756972236008,2021-07-01,0.009425807709400673
324916756972236008,2021-07-01,0.006817095142457441
7269781193318890653,2021-07-01,0.0032374944933830276
7269781193318890653,2021-07-01,0.0035882169178471437
6784879562354696650,2021-07-01,0.008215664601903873
8229446069655666941,2021-07-01,0.8264924767597037
8229446069655666941,2021-07-01,0.018778814546543513
4972567100282306577,2021-07-01,0.02499677205400564
5864443060004179363,2021-07-01,0.00405619469390069
5864443060004179363,2021-07-01,0.004883889127870953
5864443060004179363,2021-07-01,0.08216532464927287
5864443060004179363,2021-07-01,0.004685899966746048
5864443060004179363,2021-07-01,0.004137728360685385
2439954154030259398,2021-07-01,0.01206397792090581
8623308321032624474,2021-07-01,0.039998622316880006
8623308321032624474,2021-07-01,0.18490416620101174
8623308321032624474,2021-07-01,0.033369760988187974
4524147234488547993,2021-07-01,0.009641161515971327
4524147234488547993,2021-07-01,0.012078103089575585
4524147234488547993,2021-07-01,0.010277808435667475
6987942592445950913,2021-07-01,0.0016006668265623435
6987942592445950913,2021-07-01,0.0016006668265623435
6987942592445950913,2021-07-01,0.0018356947581893172
6987942592445950913,2021-07-01,0.002304192318300003
8684964138237894839,2021-07-01,0.014695456338898084
6582676833651678345,2021-07-01,0.0034350727118747267
6582676833651678345,2021-07-01,0.0034350727118747267
6582676833651678345,2021-07-01,0.004915215279647825
6582676833651678345,2021-07-01,0.0034788599423828614
6582676833651678345,2021-07-01,0.0034788599423828614
6582676833651678345,2021-07-01,0.0032549505962177396
6582676833651678345,2021-07-01,0.004034961264447492
6582676833651678345,2021-07-01,0.004915215279647825
1036256411320325774,2021-07-01,0.026197026641160727
1036256411320325774,2021-07-01,0.006231843703661889
968199235777440720,2021-07-01,0.020730976175945444
968199235777440720,2021-07-01,0.014968411058315792
968199235777440720,2021-07-01,0.014968411058315792
968199235777440720,2021-07-01,0.014968411058315792
968199235777440720,2021-07-01,0.024545921180187027
968199235777440720,2021-07-01,0.020730976175945444
968199235777440720,2021-07-01,0.023255247890210565
968199235777440720,2021-07-01,0.018999840169017665
6916556752218696485,2021-07-01,0.0046194907352274965
6916556752218696485,2021-07-01,0.003430087980975229
6916556752218696485,2021-07-01,0.004191687460466428
6916556752218696485,2021-07-01,0.00550803207863384
6916556752218696485,2021-07-01,0.007768985273890459
6916556752218696485,2021-07-01,0.006498551192465452
6916556752218696485,2021-07-01,0.006094728403569239
6916556752218696485,2021-07-01,0.005053862494796793
6916556752218696485,2021-07-01,0.005344916312601803
6916556752218696485,2021-07-01,0.005344916312601803
6916556752218696485,2021-07-01,0.005344916312601803
6916556752218696485,2021-07-01,0.005344916312601803
6030285068945261052,2021-07-01,0.011389182741904733
6030285068945261052,2021-07-01,0.008610731748937043
6030285068945261052,2021-07-01,0.04617484275031256
6030285068945261052,2021-07-01,0.010132952743234452
6030285068945261052,2021-07-01,0.006745306038296526
8463871205935856285,2021-07-01,0.03623880368267713
4071158585850879204,2021-07-01,0.06888305550751818
4071158585850879204,2021-07-01,0.006166886560026135
4071158585850879204,2021-07-01,0.15423176039509703
3218226066162129945,2021-07-01,0.008969062257873384
4679462479444735708,2021-07-01,0.018743157820794342
4679462479444735708,2021-07-01,0.017137211672933986
4679462479444735708,2021-07-01,0.020286092718552876
4679462479444735708,2021-07-01,0.018743157820794342
4679462479444735708,2021-07-01,0.020286092718552876
4679462479444735708,2021-07-01,0.02684034563788771
4724876423989598202,2021-07-01,0.01314729010374927
4724876423989598202,2021-07-01,0.005024415833127724
4724876423989598202,2021-07-01,0.006195733191513491
2128970218770090704,2021-07-01,0.19899544919695145
2128970218770090704,2021-07-01,0.007363426901766141
2128970218770090704,2021-07-01,0.007363426901766141
1003144834589372198,2021-07-01,0.006270085311555341
1003144834589372198,2021-07-01,0.006270085311555341
9127318190908282126,2021-07-01,0.006477465801108128
9127318190908282126,2021-07-01,0.005742594066748202
8163895533020293251,2021-07-01,0.19669822639144283
8163895533020293251,2021-07-01,0.27095242436402966
8163895533020293251,2021-07-01,0.14332165365980104
5794903898038236832,2021-07-01,0.020299456380112504
5794903898038236832,2021-07-01,0.021087511675246976
3960251564708868781,2021-07-01,0.012017601386113306
3960251564708868781,2021-07-01,0.01905509106834273
3960251564708868781,2021-07-01,0.012803758071953912
3960251564708868781,2021-07-01,0.01905509106834273
3960251564708868781,2021-07-01,0.012803758071953912
5888474320320735000,2021-07-01,0.7586453562204246
5888474320320735000,2021-07-01,0.7586453562204246
5888474320320735000,2021-07-01,0.6214972421744314
761746217261797478,2021-07-01,0.0026348409474743887
761746217261797478,2021-07-01,0.002688446607624753
1507697130807703164,2021-07-01,0.0016062409186329884
9184785003280841216,2021-07-01,0.008128387802312391
9184785003280841216,2021-07-01,0.010557373557988518
9184785003280841216,2021-07-01,0.010971462017223089
1182975716201409626,2021-07-01,0.012155302948455477
1182975716201409626,2021-07-01,0.2888088086348028
1182975716201409626,2021-07-01,0.01365265036845543
1182975716201409626,2021-07-01,0.013482541608771522
1182975716201409626,2021-07-01,0.01365265036845543
5369576709077493659,2021-07-01,0.0073305172762207745
3472934456083131714,2021-07-01,0.014053346576615161
717981637594591016,2021-07-01,0.0033987646217925375
717981637594591016,2021-07-01,0.10700489562329207
717981637594591016,2021-07-01,0.004836721406636951
717981637594591016,2021-07-01,0.0033987646217925375
8255085612985072878,2021-07-01,0.0075619195048461955
8255085612985072878,2021-07-01,0.008083799035772788
7751080728852739823,2021-07-01,0.0042187317183465505
7751080728852739823,2021-07-01,0.1008928466617103
4347826483121154490,2021-07-01,0.006342884461167882
4347826483121154490,2021-07-01,0.005515708864044761
4347826483121154490,2021-07-01,0.004091387832583877
4347826483121154490,2021-07-01,0.004219573760946292
4347826483121154490,2021-07-01,0.004258507828642009
4347826483121154490,2021-07-01,0.008733855589218261
4347826483121154490,2021-07-01,0.0030485809567389094
4347826483121154490,2021-07-01,0.0033695575873726254
4347826483121154490,2021-07-01,0.0024069502666905643
2214132103234633622,2021-07-01,0.02360601504743641
2214132103234633622,2021-07-01,0.015181727814410363
2214132103234633622,2021-07-01,0.01540702646724394
2214132103234633622,2021-07-01,0.012410697136430898
2214132103234633622,2021-07-01,0.012410697136430898
410843023337872279,2021-07-01,0.004149231406480513
2022367282554149730,2021-07-01,0.010892976229083492
2022367282554149730,2021-07-01,0.011030777860382625
7637066986811047950,2021-07-01,0.06472304181506336
7637066986811047950,2021-07-01,0.081317850020275
7637066986811047950,2021-07-01,0.06544871144600627
86110062990790869,2021-07-01,0.0401524637711481
5304536516981778801,2021-07-01,0.01409553395413476
5304536516981778801,2021-07-01,0.0105196149185856
5304536516981778801,2021-07-01,0.008883157868802108
3829967475074118757,2021-07-01,0.49529254638330567
3829967475074118757,2021-07-01,0.8236818702289587
7444686668183702737,2021-07-01,0.0034956745343996897
7444686668183702737,2021-07-01,0.0033803817483603546
682352428813668634,2021-07-01,0.00559839816981721
682352428813668634,2021-07-01,0.00559839816981721
682352428813668634,2021-07-01,0.009200359895622734
682352428813668634,2021-07-01,0.004308242485134086
682352428813668634,2021-07-01,0.004888282892260376
682352428813668634,2021-07-01,0.004308242485134086
7613717984547031729,2021-07-01,0.009739588284190692
7910340581026492945,2021-07-01,0.007654944142649723
7910340581026492945,2021-07-01,0.0038600081402877916
7910340581026492945,2021-07-01,0.16075687908487102
6352592240901579272,2021-07-01,0.014810806195595957
5574997762710520717,2021-07-01,0.008932200269991575
5574997762710520717,2021-07-01,0.006181844139570748
8939476669690489534,2021-07-01,0.025320793242134484
107343823625119033,2021-07-01,0.026246794917274267
6349142675790687765,2021-07-01,0.12456867589394802
6349142675790687765,2021-07-01,0.20831243727456866
6349142675790687765,2021-07-01,0.11660596546815216
5067621068959932809,2021-07-01,0.009236618483165308
5067621068959932809,2021-07-01,0.03167122008457542
5067621068959932809,2021-07-01,0.009236618483165308
5067621068959932809,2021-07-01,0.014731700158133701
5067621068959932809,2021-07-01,0.011537640958607367
2397171153213063761,2021-07-01,0.007352193610839049
2397171153213063761,2021-07-01,0.009913644338003286
2397171153213063761,2021-07-01,0.011135148427266917
2397171153213063761,2021-07-01,0.011047211295978545
2397171153213063761,2021-07-01,0.009360669979893023
8195468623809753777,2021-07-01,0.0038454892378394843
8195468623809753777,2021-07-01,0.013199337225545857
8195468623809753777,2021-07-01,0.01317931862025942
8195468623809753777,2021-07-01,0.002212776613118678
6271697692808086495,2021-07-01,0.01757841683742984
5176940320835464459,2021-07-01,0.007386491060819811
5176940320835464459,2021-07-01,0.009081529447687278
5176940320835464459,2021-07-01,0.006310955349006375
5176940320835464459,2021-07-01,0.0076292935382433385
5176940320835464459,2021-07-01,0.006622625237687726
5176940320835464459,2021-07-01,0.0067861943572266525
5176940320835464459,2021-07-01,0.005629049585803825
4342146186255136598,2021-07-01,0.005026796416270028
4342146186255136598,2021-07-01,0.0037713357056689493
4342146186255136598,2021-07-01,0.05548135051491577
4795152981525833467,2021-07-01,0.007032537420849599
4795152981525833467,2021-07-01,0.020436618663509383
4795152981525833467,2021-07-01,0.020436618663509383
4795152981525833467,2021-07-01,0.03260534899449
4795152981525833467,2021-07-01,0.04868683100748962
5714540197488862003,2021-07-01,0.016359895030524613
5714540197488862003,2021-07-01,0.8332538875178783
5714540197488862003,2021-07-01,0.019869947781663046
6012031176108922616,2021-07-01,0.020118986595969043
1998941557906036376,2021-07-01,0.005649837921163845
5558533999208199371,2021-07-01,0.4694598082110852
8464809590757561185,2021-07-01,0.0055911423008432075
8464809590757561185,2021-07-01,0.008940479817605516
8464809590757561185,2021-07-01,0.0036695624413200715
8464809590757561185,2021-07-01,0.003782016937112005
6721448955097663572,2021-07-01,0.011545844176476736
6721448955097663572,2021-07-01,0.016652447935453642
6721448955097663572,2021-07-01,0.021623637742263377
5225029212547588718,2021-07-01,0.006152608571331449
5225029212547588718,2021-07-01,0.005982661643082727
5225029212547588718,2021-07-01,0.0030074957181936
8926565682509268383,2021-07-01,0.009156557867465007
8926565682509268383,2021-07-01,0.009156557867465007
8926565682509268383,2021-07-01,0.009762540440366252
8926565682509268383,2021-07-01,0.008355751605493402
8926565682509268383,2021-07-01,0.010811496623504824
8926565682509268383,2021-07-01,0.01020895725330219
8926565682509268383,2021-07-01,0.006457176927711271
2983174282784691273,2021-07-01,0.008409284935259083
2983174282784691273,2021-07-01,0.3477893491054576
8536031856585966123,2021-07-01,0.04673923901234287
8536031856585966123,2021-07-01,0.07174134477040485
8536031856585966123,2021-07-01,0.6052249085378826
8536031856585966123,2021-07-01,0.6052249085378826
8536031856585966123,2021-07-01,0.5392383497522191
7696655736121386405,2021-07-01,0.002994183605443136
7696655736121386405,2021-07-01,0.0025019714237067914
7750874287225529604,2021-07-01,0.009914738997797327
7750874287225529604,2021-07-01,0.009484094649197682
7750874287225529604,2021-07-01,0.00603538159645441
8013668117699219722,2021-07-01,0.012427069267806175
7289435138601868544,2021-07-01,0.00634024349248752
7289435138601868544,2021-07-01,0.004950868050496644
7289435138601868544,2021-07-01,0.006455258339533997
5042877476420217533,2021-07-01,0.02228734831256644
5042877476420217533,2021-07-01,0.017677661327524317
1299146298565441811,2021-07-01,0.0032968414375614567
8376902089871279815,2021-07-01,0.012169423447631708
8376902089871279815,2021-07-01,0.01962462113456673
8376902089871279815,2021-07-01,0.009564286637723412
3997247264680905799,2021-07-01,0.014494483047743097
3997247264680905799,2021-07-01,0.01467716948372308
5029701292539093910,2021-07-01,0.04616954148645109
8733525963966339207,2021-07-01,0.23563369896954758
8733525963966339207,2021-07-01,0.24024881235067674
8733525963966339207,2021-07-01,0.229496640507276
1454789421854453615,2021-07-01,0.033614464846751325
1454789421854453615,2021-07-01,0.013687523840053704
1454789421854453615,2021-07-01,0.02802211639504409
1454789421854453615,2021-07-01,0.010820244254974068
209477776078372134,2021-07-01,0.011186068502969368
209477776078372134,2021-07-01,0.009314879391081677
209477776078372134,2021-07-01,0.009649377324311858
209477776078372134,2021-07-01,0.007952144945591511
3156852928909455203,2021-07-01,0.010784156646582348
3156852928909455203,2021-07-01,0.010784156646582348
7590999900861381526,2021-07-01,0.17831761281488268
4556737702757145073,2021-07-01,0.023331539948769704
6545052034269841737,2021-07-01,0.009578674123370793
6545052034269841737,2021-07-01,0.01085420374245914
6545052034269841737,2021-07-01,0.24110339779070347
6545052034269841737,2021-07-01,0.012676259194238265
6545052034269841737,2021-07-01,0.010149629731018685
6545052034269841737,2021-07-01,0.011824138713962788
3571198145319411787,2021-07-01,0.00864635148944914
3571198145319411787,2021-07-01,0.006286099898006169
3571198145319411787,2021-07-01,0.02387110830591672
3571198145319411787,2021-07-01,0.005138764139354861
8874257794774679816,2021-07-01,0.004268133505509071
2634859679238614382,2021-07-01,0.0028656298711581913
2634859679238614382,2021-07-01,0.0028656298711581913
2634859679238614382,2021-07-01,0.0032178000088022964
2634859679238614382,2021-07-01,0.00358411600898037
2634859679238614382,2021-07-01,0.0029233022100398787
2634859679238614382,2021-07-01,0.002323394367334096
2678966409665050034,2021-07-01,0.027264638955705706
2678966409665050034,2021-07-01,0.01009086514737368
2678966409665050034,2021-07-01,0.008242621403201348
2678966409665050034,2021-07-01,0.02234183905506312
2250817603281429928,2021-07-01,0.0030554356395922602
2106875407768047316,2021-07-01,0.007039619749844533
7458891296671174680,2021-07-01,0.03465744008765668
8213533889694327948,2021-07-01,0.008499332501221304
8213533889694327948,2021-07-01,0.005315010441100868
8213533889694327948,2021-07-01,0.008499332501221304
6471448246085839373,2021-07-01,0.00550465771551794
2532435113844289043,2021-07-01,0.003968446131805093
2532435113844289043,2021-07-01,0.019135788218454904
2532435113844289043,2021-07-01,0.0236323335751221
2532435113844289043,2021-07-01,0.019442884815046607
2532435113844289043,2021-07-01,0.004318134825608645
2532435113844289043,2021-07-01,0.003968446131805093
2532435113844289043,2021-07-01,0.023923190182294562
2532435113844289043,2021-07-01,0.004355228762909161
2532435113844289043,2021-07-01,0.02238859596338152
2532435113844289043,2021-07-01,0.00332203128953389
2532435113844289043,2021-07-01,0.00332203128953389
3137879241768961145,2021-07-01,0.0033607213756489504
3137879241768961145,2021-07-01,0.003537397806555337
3118152790263512426,2021-07-01,0.006994604726643777
3118152790263512426,2021-07-01,0.007761997039600411
903093877129717133,2021-07-01,0.003098633918195559
903093877129717133,2021-07-01,0.0031652628021401194
2645324649046215594,2021-07-01,0.008492015984727989
2645324649046215594,2021-07-01,0.007763746946509516
2645324649046215594,2021-07-01,0.006183653084040141
621182491555347581,2021-07-01,0.015319576887181061
621182491555347581,2021-07-01,0.009323730106049312
8706851346184249504,2021-07-01,0.005445075511283243
1343530446996409207,2021-07-01,0.016063802696344165
1343530446996409207,2021-07-01,0.033468467329388504
3977861004707764824,2021-07-01,0.014733908251754066
3977861004707764824,2021-07-01,0.010623033906611444
3977861004707764824,2021-07-01,0.00945477307962309
3977861004707764824,2021-07-01,0.010623033906611444
3977861004707764824,2021-07-01,0.010623033906611444
1156053485989336481,2021-07-01,0.03316197745142445
1156053485989336481,2021-07-01,0.060876869917487864
1156053485989336481,2021-07-01,0.6732174292492494
1156053485989336481,2021-07-01,0.05161854131095214
1156053485989336481,2021-07-01,0.05778901862709648
1156053485989336481,2021-07-01,0.050516759427147145
1156053485989336481,2021-07-01,0.05242813901797015
1118514612547157551,2021-07-01,0.027084097580675315
1118514612547157551,2021-07-01,0.025252358968373183
6817075905797098547,2021-07-01,0.03369470666077046
7930925883736021864,2021-07-01,0.007069144040170286
7930925883736021864,2021-07-01,0.005741780774394246
7930925883736021864,2021-07-01,0.006684829585297547
7930925883736021864,2021-07-01,0.007035315629901989
7930925883736021864,2021-07-01,0.01967001177455864
7930925883736021864,2021-07-01,0.007035315629901989
7930925883736021864,2021-07-01,0.006226525389018703
